yearlink;year;municipality;link;ingeschreven;neergelegd;blanco_ongeldig
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Charleroi;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=677&party_id=;134280;116018;10723
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Chastre;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=641&party_id=;4530;4275;178
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Châtelet;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=678&party_id=;22769;20456;1753
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Chaudfontaine;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=760&party_id=;15779;14153;720
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Chaumont-Gistoux;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=625&party_id=;7217;6586;298
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Chièvres;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=672&party_id=;4475;4323;292
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Chimay;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=717&party_id=;7156;6784;540
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Chiny;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1132&party_id=;3598;3351;250
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Ciney;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=825&party_id=;11033;10023;852
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Clavier;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=740&party_id=;3033;2855;143
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Colfontaine;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=701&party_id=;14308;12935;1377
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Comblain au Pont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=761&party_id=;3850;3510;281
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Courcelles;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=679&party_id=;20069;17895;1737
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Court-Saint-Etienne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=626&party_id=;6134;5623;325
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Couvin;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=854&party_id=;9892;9200;706
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Crisnée;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=810&party_id=;1996;1896;67
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dalhem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=762&party_id=;4536;4280;173
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Damme;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=993&party_id=;8486;8022;336
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Daverdisse;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1121&party_id=;1074;1035;28
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;De Haan;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1031&party_id=;9084;8380;307
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;De Panne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1050&party_id=;7615;6989;491
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;De Pinte;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=888&party_id=;7779;7382;203
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Deerlijk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1015&party_id=;8988;8632;390
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Deinze;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=887&party_id=;21618;20347;893
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Denderleeuw;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=861&party_id=;13451;12848;493
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dendermonde;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=872&party_id=;34120;31542;1153
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dentergem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1040&party_id=;6057;5875;283
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dessel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=475&party_id=;6626;6288;430
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Destelbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=889&party_id=;13543;12745;363
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Diepenbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1056&party_id=;13343;12779;547
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Diest;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=953&party_id=;17301;16318;613
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Diksmuide;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1000&party_id=;11958;11445;477
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dilbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=926&party_id=;28883;26592;686
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dilsen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1074&party_id=;13157;12692;592
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dinant;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=826&party_id=;9489;8698;724
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dison;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=784&party_id=;9466;8359;724
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Doische;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=855&party_id=;2148;2013;109
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Donceel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=811&party_id=;2022;1975;70
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Doornik;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=734&party_id=;50066;44766;4134
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Dour;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=691&party_id=;12661;10953;972
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Drogenbos;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=942&party_id=;3320;2920;233
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Duffel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=461&party_id=;12423;11369;415
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Durbuy;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1111&party_id=;7409;6760;268
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Ecaussinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=713&party_id=;7314;6735;461
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Edegem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=435&party_id=;17266;15834;397
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Eeklo;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=881&party_id=;15287;14132;834
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Eghezee;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=839&party_id=;10062;9413;672
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Eigenbrakel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=623&party_id=;25521;23001;1306
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Ellezelles;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=673&party_id=;4356;4065;274
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Elsene;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=657&party_id=;40052;31467;1376
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Enghien;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=707&party_id=;8286;7681;558
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Engis;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=753&party_id=;4094;3791;279
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Erezée;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1112&party_id=;2113;2022;86
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Erpe-Mere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=869&party_id=;15333;14535;484
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Erquelinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=718&party_id=;6862;6363;517
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Esneux;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=763&party_id=;9971;8629;423
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Essen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=436&party_id=;10841;10207;344
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Estinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=724&party_id=;5614;5202;328
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Etalle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1133&party_id=;3454;3308;166
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Etterbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=653&party_id=;22783;18948;1064
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Eupen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=785&party_id=;12408;11063;754
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Evere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=654&party_id=;20927;17356;870
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Evergem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=890&party_id=;24551;22712;1043
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Faimes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=821&party_id=;2413;2277;141
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Farciennes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=680&party_id=;6593;5885;555
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fauvillers;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1105&party_id=;1319;1276;58
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fernelmont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=849&party_id=;4684;4436;201
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Ferrières;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=741&party_id=;3221;3008;163
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fexhe le Haut;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=812&party_id=;2206;2071;108
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Flémalle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=776&party_id=;18422;16442;1162
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fléron;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=764&party_id=;11320;10259;589
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fleurus;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=681&party_id=;14888;13641;1038
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Floreffe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=840&party_id=;5302;4923;291
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Florennes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=856&party_id=;8113;7546;685
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Florenville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1134&party_id=;4137;3795;329
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fontaine-lEvêque;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=682&party_id=;11638;10605;782
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Fosse la Ville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=841&party_id=;6516;6005;413
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Frameries;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=692&party_id=;14921;13783;1151
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Frasnes-lez-Anvaing;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=675&party_id=;8415;7679;483
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Froidchapelle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=719&party_id=;2516;2307;126
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Galmaarden;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=927&party_id=;6154;5898;173
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Ganshoren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=656&party_id=;14584;12441;675
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gavere;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=891&party_id=;9252;8904;265
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gedinne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=827&party_id=;3267;3151;116
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Geel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=476&party_id=;26170;24523;1211
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Geer;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=813&party_id=;1926;1847;132
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Geetbets;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=954&party_id=;4729;4537;235
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Geldenaken;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=631&party_id=;8451;7778;419
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gembloers;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=852&party_id=;15179;13962;750
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Genepiën;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=627&party_id=;9975;9164;530
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Genk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1057&party_id=;39243;36982;1052
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gent;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=892&party_id=;168441;153179;6289
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Geraardsbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=862&party_id=;24698;23060;912
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gerpinnes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=683&party_id=;9163;8439;540
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gesves;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=842&party_id=;4188;3908;166
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gingelom;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1058&party_id=;6135;5919;228
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gistel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1026&party_id=;8382;7957;352
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Glabbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=971&party_id=;4098;3934;151
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gooik;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=974&party_id=;6937;6659;270
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Gouvy;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=1109&party_id=;3402;3221;150
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Grace Hollogne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=774&party_id=;14600;13201;887
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Grez-Doiceau;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=628&party_id=;8557;7737;389
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Grimbergen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=928&party_id=;25239;22982;860
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Grobbendonk;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=477&party_id=;8162;7641;363
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Haacht;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=955&party_id=;10232;9443;482
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=2000-10-08&vt=CG;8/10/2000;Haaltert;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=2000-10-08&vt=CG&ko_type=KO_CG&ko=863&party_id=;13870;13159;398
